run_name,encoder,feature,model_family,fold_id,split,strategy,n_windows,n_stress,n_nonstress,threshold,n_fallback_subjects,auc,avg_precision,balanced_accuracy,sensitivity,specificity,mcc
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,3,test,subject_norm,641,475,166,0.1,0,0.7238300570703868,0.8448319673650836,0.6132910589727331,0.9494736842105264,0.27710843373493976,0.3182434007594464
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,4,train,population_norm,2093,1554,539,0.7,0,0.9983023044247533,0.9994995361833949,0.9794079794079794,0.9588159588159588,1.0,0.925770533626815
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,4,val,population_norm,465,346,119,0.7,0,0.7203089328216836,0.8723316041128928,0.6972482634672366,0.6213872832369942,0.773109243697479,0.34458359664289845
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,4,test,population_norm,653,469,184,0.7,0,0.6356378047649949,0.7911908642267742,0.5775818114396959,0.5138592750533049,0.6413043478260869,0.13985500303713863
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,4,test,subject_norm,653,469,184,0.7,0,0.7089262538240475,0.8342420911356782,0.6515829238898674,0.7270788912579957,0.5760869565217391,0.28442035115032727
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,5,train,population_norm,2110,1565,545,0.75,0,0.9560359937860891,0.9847811116418401,0.7434504792332268,0.48690095846645365,1.0,0.44368384897013824
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,5,val,population_norm,477,348,129,0.75,0,0.6852445870088212,0.8667744732456941,0.6608192996524993,0.4224137931034483,0.8992248062015504,0.30259588435796686
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,5,test,population_norm,624,456,168,0.75,0,0.6358343776106934,0.8273116788237134,0.5581140350877193,0.19956140350877194,0.9166666666666666,0.13780651840248428
run_cpu_families,dinov2,motion_prev_depth,rnn_attn,5,test,subject_norm,624,456,168,0.75,0,0.6856333542188806,0.8505040517471223,0.588032581453634,0.2236842105263158,0.9523809523809523,0.20494276584168303
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,1,train,population_norm,2059,1519,540,0.3,0,0.7212359495769636,0.8750357825067874,0.6508344915026942,0.6109282422646478,0.6907407407407408,0.2659260296588022
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,1,val,population_norm,498,361,137,0.3,0,0.7039448409729663,0.87099353643897,0.6515558970418747,0.631578947368421,0.6715328467153284,0.27198448880541815
run_cpu_families,dinov2,motion_prev_rgb,attn_pool_mlp,1,test,population_norm,654,489,165,0.3,0,0.6167937039102682,0.7964965580462553,0.5696040156162856,0.48466257668711654,0.6545454545454545,0.12154463045329462
